elapsed_s,controller_id,light_state,speed_limit_mps,ego_speed_mps,x,y
88.493,136,1,0.0,0.0,611.09716796875,-116.6805419921875
88.493,136,1,0.0,0.0,611.09716796875,-116.6805419921875
88.493,136,1,0.0,0.0,611.09716796875,-116.6805419921875
88.517,136,1,0.0,0.0,611.09716796875,-116.6805419921875
88.532,136,1,0.0,0.0,611.09716796875,-116.6805419921875
88.532,136,1,0.0,0.0,611.09716796875,-116.6805419921875
88.533,136,1,0.0,0.0,611.09716796875,-116.6805419921875
88.566,136,1,0.0,0.0,611.09716796875,-116.6805419921875
88.611,136,1,0.0,0.0,611.09716796875,-116.6805419921875
88.611,136,1,0.0,0.0,611.09716796875,-116.6805419921875
88.611,136,1,0.0,0.0,611.09716796875,-116.6805419921875
88.652,136,1,0.0,0.0,611.09716796875,-116.6805419921875
88.652,136,1,0.0,0.0,611.09716796875,-116.6805419921875
88.652,136,1,0.0,0.0,611.09716796875,-116.6805419921875
88.671,136,1,0.0,0.0,611.09716796875,-116.6805419921875
88.692,136,1,0.0,0.0,611.09716796875,-116.6805419921875
88.692,136,1,0.0,0.0,611.09716796875,-116.6805419921875
88.693,136,1,0.0,0.0,611.09716796875,-116.6805419921875
88.72,136,1,0.0,0.0,611.09716796875,-116.6805419921875
88.731,136,1,0.0,0.0,611.09716796875,-116.6805419921875
88.731,136,1,0.0,0.0,611.09716796875,-116.6805419921875
88.731,136,1,0.0,0.0,611.09716796875,-116.6805419921875
88.767,136,1,0.0,0.0,611.09716796875,-116.6805419921875
88.812,136,1,0.0,0.0,611.09716796875,-116.6805419921875
88.812,136,1,0.0,0.0,611.09716796875,-116.6805419921875
88.812,136,1,0.0,0.0,611.09716796875,-116.6805419921875
88.851,136,1,0.0,0.0,611.09716796875,-116.6805419921875
88.852,136,1,0.0,0.0,611.09716796875,-116.6805419921875
88.853,136,1,0.0,0.0,611.09716796875,-116.6805419921875
88.873,136,1,0.0,0.0,611.09716796875,-116.6805419921875
88.891,136,1,0.0,0.0,611.09716796875,-116.6805419921875
88.891,136,1,0.0,0.0,611.09716796875,-116.6805419921875
88.892,136,1,0.0,0.0,611.09716796875,-116.6805419921875
88.915,136,1,0.0,0.0,611.09716796875,-116.6805419921875
88.931,136,1,0.0,0.0,611.09716796875,-116.6805419921875
88.931,136,1,0.0,0.0,611.09716796875,-116.6805419921875
88.931,136,1,0.0,0.0,611.09716796875,-116.6805419921875
88.968,136,1,0.0,0.0,611.09716796875,-116.6805419921875
89.011,136,1,0.0,0.0,611.09716796875,-116.6805419921875
89.011,136,1,0.0,0.0,611.09716796875,-116.6805419921875
89.011,136,1,0.0,0.0,611.09716796875,-116.6805419921875
89.051,136,1,0.0,0.0,611.09716796875,-116.6805419921875
89.052,136,1,0.0,0.0,611.09716796875,-116.6805419921875
89.052,136,1,0.0,0.0,611.09716796875,-116.6805419921875
89.068,136,1,0.0,0.0,611.09716796875,-116.6805419921875
89.092,136,1,0.0,0.0,611.09716796875,-116.6805419921875
89.092,136,1,0.0,0.0,611.09716796875,-116.6805419921875
89.092,136,1,0.0,0.0,611.09716796875,-116.6805419921875
89.116,136,1,0.0,0.0,611.09716796875,-116.6805419921875
89.131,136,1,0.0,0.0,611.09716796875,-116.6805419921875
89.131,136,1,0.0,0.0,611.09716796875,-116.6805419921875
89.132,136,1,0.0,0.0,611.09716796875,-116.6805419921875
89.182,136,1,0.0,0.0,611.09716796875,-116.6805419921875
89.211,136,1,0.0,0.0,611.09716796875,-116.6805419921875
89.211,136,1,0.0,0.0,611.09716796875,-116.6805419921875
89.211,136,1,0.0,0.0,611.09716796875,-116.6805419921875
89.251,136,1,0.0,0.0,611.09716796875,-116.6805419921875
89.251,136,1,0.0,0.0,611.09716796875,-116.6805419921875
89.252,136,1,0.0,0.0,611.09716796875,-116.6805419921875
89.269,136,1,0.0,0.0,611.09716796875,-116.6805419921875
89.291,136,1,0.0,0.0,611.09716796875,-116.6805419921875
89.291,136,1,0.0,0.0,611.09716796875,-116.6805419921875
89.292,136,1,0.0,0.0,611.09716796875,-116.6805419921875
89.319,136,1,0.0,0.0,611.09716796875,-116.6805419921875
89.332,136,1,0.0,0.0,611.09716796875,-116.6805419921875
89.332,136,1,0.0,0.0,611.09716796875,-116.6805419921875
89.332,136,1,0.0,0.0,611.09716796875,-116.6805419921875
89.382,136,1,0.0,0.0,611.09716796875,-116.6805419921875
89.411,136,1,0.0,0.0,611.09716796875,-116.6805419921875
89.411,136,1,0.0,0.0,611.09716796875,-116.6805419921875
89.411,136,1,0.0,0.0,611.09716796875,-116.6805419921875
89.451,136,1,0.0,0.0,611.09716796875,-116.6805419921875
89.452,136,1,0.0,0.0,611.09716796875,-116.6805419921875
89.452,136,1,0.0,0.0,611.09716796875,-116.6805419921875
89.467,136,1,0.0,0.0,611.09716796875,-116.6805419921875
89.491,136,1,0.0,0.0,611.09716796875,-116.6805419921875
89.491,136,1,0.0,0.0,611.09716796875,-116.6805419921875
89.492,136,1,0.0,0.0,611.09716796875,-116.6805419921875
89.52,136,1,0.0,0.0,611.09716796875,-116.6805419921875
89.531,136,1,0.0,0.0,611.09716796875,-116.6805419921875
89.531,136,1,0.0,0.0,611.09716796875,-116.6805419921875
89.532,136,1,0.0,0.0,611.09716796875,-116.6805419921875
89.566,136,1,0.0,0.0,611.09716796875,-116.6805419921875
89.611,136,1,0.0,0.0,611.09716796875,-116.6805419921875
89.611,136,1,0.0,0.0,611.09716796875,-116.6805419921875
89.612,136,1,0.0,0.0,611.09716796875,-116.6805419921875
89.651,136,1,0.0,0.0,611.09716796875,-116.6805419921875
89.652,136,1,0.0,0.0,611.09716796875,-116.6805419921875
89.652,136,1,0.0,0.0,611.09716796875,-116.6805419921875
89.665,136,1,0.0,0.0,611.09716796875,-116.6805419921875
89.691,136,1,0.0,0.0,611.09716796875,-116.6805419921875
89.692,136,1,0.0,0.0,611.09716796875,-116.6805419921875
89.692,136,1,0.0,0.0,611.09716796875,-116.6805419921875
89.718,136,1,0.0,0.0,611.09716796875,-116.6805419921875
89.731,136,1,0.0,0.0,611.09716796875,-116.6805419921875
89.731,136,1,0.0,0.0,611.09716796875,-116.6805419921875
89.731,136,1,0.0,0.0,611.09716796875,-116.6805419921875
89.781,136,1,0.0,0.0,611.09716796875,-116.6805419921875
89.811,136,1,0.0,0.0,611.09716796875,-116.6805419921875
89.811,136,1,0.0,0.0,611.09716796875,-116.6805419921875
89.811,136,1,0.0,0.0,611.09716796875,-116.6805419921875
89.852,136,1,0.0,0.0,611.09716796875,-116.6805419921875
89.852,136,1,0.0,0.0,611.09716796875,-116.6805419921875
89.852,136,1,0.0,0.0,611.09716796875,-116.6805419921875
89.867,136,1,0.0,0.0,611.09716796875,-116.6805419921875
89.894,136,1,0.0,0.0,611.09716796875,-116.6805419921875
89.894,136,1,0.0,0.0,611.09716796875,-116.6805419921875
89.895,136,1,0.0,0.0,611.09716796875,-116.6805419921875
89.931,136,1,0.0,0.0,611.09716796875,-116.6805419921875
89.931,136,1,0.0,0.0,611.09716796875,-116.6805419921875
89.932,136,1,0.0,0.0,611.09716796875,-116.6805419921875
89.983,136,1,0.0,0.0,611.09716796875,-116.6805419921875
90.011,136,1,0.0,0.0,611.09716796875,-116.6805419921875
90.011,136,1,0.0,0.0,611.09716796875,-116.6805419921875
90.011,136,1,0.0,0.0,611.09716796875,-116.6805419921875
90.051,136,1,0.0,0.0,611.09716796875,-116.6805419921875
90.051,136,1,0.0,0.0,611.09716796875,-116.6805419921875
90.051,136,1,0.0,0.0,611.09716796875,-116.6805419921875
90.07,136,1,0.0,0.0,611.09716796875,-116.6805419921875
90.091,136,1,0.0,0.0,611.09716796875,-116.6805419921875
90.091,136,1,0.0,0.0,611.09716796875,-116.6805419921875
90.091,136,1,0.0,0.0,611.09716796875,-116.6805419921875
90.115,136,1,0.0,0.0,611.09716796875,-116.6805419921875
90.131,136,1,0.0,0.0,611.09716796875,-116.6805419921875
90.131,136,1,0.0,0.0,611.09716796875,-116.6805419921875
90.132,136,1,0.0,0.0,611.09716796875,-116.6805419921875
90.182,136,1,0.0,0.0,611.09716796875,-116.6805419921875
90.211,136,1,0.0,0.0,611.09716796875,-116.6805419921875
90.211,136,1,0.0,0.0,611.09716796875,-116.6805419921875
90.211,136,1,0.0,0.0,611.09716796875,-116.6805419921875
90.251,136,1,0.0,0.0,611.09716796875,-116.6805419921875
90.252,136,1,0.0,0.0,611.09716796875,-116.6805419921875
90.252,136,1,0.0,0.0,611.09716796875,-116.6805419921875
90.291,136,1,0.0,0.0,611.09716796875,-116.6805419921875
90.292,136,1,0.0,0.0,611.09716796875,-116.6805419921875
90.292,136,1,0.0,0.0,611.09716796875,-116.6805419921875
90.318,136,1,0.0,0.0,611.09716796875,-116.6805419921875
90.332,136,1,0.0,0.0,611.09716796875,-116.6805419921875
90.332,136,1,0.0,0.0,611.09716796875,-116.6805419921875
90.332,136,1,0.0,0.0,611.09716796875,-116.6805419921875
90.367,136,1,0.0,0.0,611.09716796875,-116.6805419921875
90.411,136,1,0.0,0.0,611.09716796875,-116.6805419921875
90.411,136,1,0.0,0.0,611.09716796875,-116.6805419921875
90.411,136,1,0.0,0.0,611.09716796875,-116.6805419921875
90.455,136,1,0.0,0.0,611.09716796875,-116.6805419921875
90.455,136,1,0.0,0.0,611.09716796875,-116.6805419921875
90.455,136,1,0.0,0.0,611.09716796875,-116.6805419921875
90.468,136,1,0.0,0.0,611.09716796875,-116.6805419921875
90.492,136,1,0.0,0.0,611.09716796875,-116.6805419921875
90.492,136,1,0.0,0.0,611.09716796875,-116.6805419921875
90.493,136,1,0.0,0.0,611.09716796875,-116.6805419921875
90.519,136,1,0.0,0.0,611.09716796875,-116.6805419921875
90.531,136,1,0.0,0.0,611.09716796875,-116.6805419921875
90.532,136,1,0.0,0.0,611.09716796875,-116.6805419921875
90.532,136,1,0.0,0.0,611.09716796875,-116.6805419921875
90.582,136,1,0.0,0.0,611.09716796875,-116.6805419921875
90.611,136,1,0.0,0.0,611.09716796875,-116.6805419921875
90.611,136,1,0.0,0.0,611.09716796875,-116.6805419921875
90.612,136,1,0.0,0.0,611.09716796875,-116.6805419921875
90.651,136,1,0.0,0.0,611.09716796875,-116.6805419921875
90.651,136,1,0.0,0.0,611.09716796875,-116.6805419921875
90.651,136,1,0.0,0.0,611.09716796875,-116.6805419921875
90.691,136,1,0.0,0.0,611.09716796875,-116.6805419921875
90.692,136,1,0.0,0.0,611.09716796875,-116.6805419921875
90.692,136,1,0.0,0.0,611.09716796875,-116.6805419921875
90.731,136,1,0.0,0.0,611.09716796875,-116.6805419921875
90.731,136,1,0.0,0.0,611.09716796875,-116.6805419921875
90.731,136,1,0.0,0.0,611.09716796875,-116.6805419921875
90.782,136,1,0.0,0.0,611.09716796875,-116.6805419921875
90.811,136,1,0.0,0.0,611.09716796875,-116.6805419921875
90.811,136,1,0.0,0.0,611.09716796875,-116.6805419921875
90.812,136,1,0.0,0.0,611.09716796875,-116.6805419921875
90.851,136,1,0.0,0.0,611.09716796875,-116.6805419921875
90.852,136,1,0.0,0.0,611.09716796875,-116.6805419921875
90.852,136,1,0.0,0.0,611.09716796875,-116.6805419921875
90.866,136,1,0.0,0.0,611.09716796875,-116.6805419921875
90.891,136,1,0.0,0.0,611.09716796875,-116.6805419921875
90.891,136,1,0.0,0.0,611.09716796875,-116.6805419921875
90.892,136,1,0.0,0.0,611.09716796875,-116.6805419921875
90.933,136,1,0.0,0.0,611.09716796875,-116.6805419921875
90.933,136,1,0.0,0.0,611.09716796875,-116.6805419921875
90.933,136,1,0.0,0.0,611.09716796875,-116.6805419921875
90.967,136,1,0.0,0.0,611.09716796875,-116.6805419921875
91.01,136,1,0.0,0.0,611.09716796875,-116.6805419921875
91.011,136,1,0.0,0.0,611.09716796875,-116.6805419921875
91.011,136,1,0.0,0.0,611.09716796875,-116.6805419921875
91.051,136,1,0.0,0.0,611.09716796875,-116.6805419921875
91.051,136,1,0.0,0.0,611.09716796875,-116.6805419921875
91.052,136,1,0.0,0.0,611.09716796875,-116.6805419921875
91.068,136,1,0.0,0.0,611.09716796875,-116.6805419921875
91.091,136,1,0.0,0.0,611.09716796875,-116.6805419921875
91.091,136,1,0.0,0.0,611.09716796875,-116.6805419921875
91.091,136,1,0.0,0.0,611.09716796875,-116.6805419921875
91.132,136,1,0.0,0.0,611.09716796875,-116.6805419921875
91.132,136,1,0.0,0.0,611.09716796875,-116.6805419921875
91.132,136,1,0.0,0.0,611.09716796875,-116.6805419921875
91.183,136,1,0.0,0.0,611.09716796875,-116.6805419921875
91.211,136,1,0.0,0.0,611.09716796875,-116.6805419921875
91.211,136,1,0.0,0.0,611.09716796875,-116.6805419921875
91.211,136,1,0.0,0.0,611.09716796875,-116.6805419921875
91.253,136,1,0.0,0.0,611.09716796875,-116.6805419921875
91.253,136,1,0.0,0.0,611.09716796875,-116.6805419921875
91.253,136,1,0.0,0.0,611.09716796875,-116.6805419921875
91.268,136,1,0.0,0.0,611.09716796875,-116.6805419921875
91.291,136,1,0.0,0.0,611.09716796875,-116.6805419921875
91.291,136,1,0.0,0.0,611.09716796875,-116.6805419921875
91.291,136,1,0.0,0.0,611.09716796875,-116.6805419921875
91.331,136,1,0.0,0.0,611.09716796875,-116.6805419921875
91.331,136,1,0.0,0.0,611.09716796875,-116.6805419921875
91.332,136,1,0.0,0.0,611.09716796875,-116.6805419921875
91.365,136,1,0.0,0.0,611.09716796875,-116.6805419921875
91.411,136,1,0.0,0.0,611.09716796875,-116.6805419921875
91.411,136,1,0.0,0.0,611.09716796875,-116.6805419921875
91.412,136,1,0.0,0.0,611.09716796875,-116.6805419921875
91.452,136,1,0.0,0.0,611.09716796875,-116.6805419921875
91.452,136,1,0.0,0.0,611.09716796875,-116.6805419921875
91.452,136,1,0.0,0.0,611.09716796875,-116.6805419921875
91.469,136,1,0.0,0.0,611.09716796875,-116.6805419921875
91.491,136,1,0.0,0.0,611.09716796875,-116.6805419921875
91.491,136,1,0.0,0.0,611.09716796875,-116.6805419921875
91.491,136,1,0.0,0.0,611.09716796875,-116.6805419921875
91.517,136,1,0.0,0.0,611.09716796875,-116.6805419921875
91.531,136,1,0.0,0.0,611.09716796875,-116.6805419921875
91.531,136,1,0.0,0.0,611.09716796875,-116.6805419921875
91.531,136,1,0.0,0.0,611.09716796875,-116.6805419921875
91.568,136,1,0.0,0.0,611.09716796875,-116.6805419921875
91.612,136,1,0.0,0.0,611.09716796875,-116.6805419921875
91.612,136,1,0.0,0.0,611.09716796875,-116.6805419921875
91.612,136,1,0.0,0.0,611.09716796875,-116.6805419921875
91.651,136,1,0.0,0.0,611.09716796875,-116.6805419921875
91.652,136,1,0.0,0.0,611.09716796875,-116.6805419921875
91.652,136,1,0.0,0.0,611.09716796875,-116.6805419921875
91.669,136,1,0.0,0.0,611.09716796875,-116.6805419921875
91.691,136,1,0.0,0.0,611.09716796875,-116.6805419921875
91.692,136,1,0.0,0.0,611.09716796875,-116.6805419921875
91.692,136,1,0.0,0.0,611.09716796875,-116.6805419921875
91.732,136,1,0.0,0.0,611.09716796875,-116.6805419921875
91.732,136,1,0.0,0.0,611.09716796875,-116.6805419921875
91.733,136,1,0.0,0.0,611.09716796875,-116.6805419921875
91.783,136,1,0.0,0.0,611.09716796875,-116.6805419921875
91.811,136,1,0.0,0.0,611.09716796875,-116.6805419921875
91.811,136,1,0.0,0.0,611.09716796875,-116.6805419921875
91.812,136,1,0.0,0.0,611.09716796875,-116.6805419921875
91.851,136,1,0.0,0.0,611.09716796875,-116.6805419921875
91.851,136,1,0.0,0.0,611.09716796875,-116.6805419921875
91.851,136,1,0.0,0.0,611.09716796875,-116.6805419921875
91.867,136,1,0.0,0.0,611.09716796875,-116.6805419921875
91.891,136,1,0.0,0.0,611.09716796875,-116.6805419921875
91.891,136,1,0.0,0.0,611.09716796875,-116.6805419921875
91.892,136,1,0.0,0.0,611.09716796875,-116.6805419921875
91.926,136,1,0.0,0.0,611.09716796875,-116.6805419921875
91.931,136,1,0.0,0.0,611.09716796875,-116.6805419921875
91.931,136,1,0.0,0.0,611.09716796875,-116.6805419921875
91.932,136,1,0.0,0.0,611.09716796875,-116.6805419921875
91.966,136,1,0.0,0.0,611.09716796875,-116.6805419921875
92.012,136,1,0.0,0.0,611.09716796875,-116.6805419921875
92.012,136,1,0.0,0.0,611.09716796875,-116.6805419921875
92.013,136,1,0.0,0.0,611.09716796875,-116.6805419921875
92.051,136,1,0.0,0.0,611.09716796875,-116.6805419921875
92.052,136,1,0.0,0.0,611.09716796875,-116.6805419921875
92.052,136,1,0.0,0.0,611.09716796875,-116.6805419921875
92.067,136,1,0.0,0.0,611.09716796875,-116.6805419921875
92.091,136,1,0.0,0.0,611.09716796875,-116.6805419921875
92.091,136,1,0.0,0.0,611.09716796875,-116.6805419921875
92.091,136,1,0.0,0.0,611.09716796875,-116.6805419921875
92.116,136,1,0.0,0.0,611.09716796875,-116.6805419921875
92.131,136,1,0.0,0.0,611.09716796875,-116.6805419921875
92.131,136,1,0.0,0.0,611.09716796875,-116.6805419921875
92.131,136,1,0.0,0.0,611.09716796875,-116.6805419921875
92.182,136,1,0.0,0.0,611.09716796875,-116.6805419921875
92.211,136,1,0.0,0.0,611.09716796875,-116.6805419921875
92.212,136,1,0.0,0.0,611.09716796875,-116.6805419921875
92.212,136,1,0.0,0.0,611.09716796875,-116.6805419921875
92.252,136,1,0.0,0.0,611.09716796875,-116.6805419921875
92.252,136,1,0.0,0.0,611.09716796875,-116.6805419921875
92.253,136,1,0.0,0.0,611.09716796875,-116.6805419921875
92.268,136,1,0.0,0.0,611.09716796875,-116.6805419921875
92.292,136,1,0.0,0.0,611.09716796875,-116.6805419921875
92.292,136,1,0.0,0.0,611.09716796875,-116.6805419921875
92.292,136,1,0.0,0.0,611.09716796875,-116.6805419921875
92.331,136,1,0.0,0.0,611.09716796875,-116.6805419921875
92.331,136,1,0.0,0.0,611.09716796875,-116.6805419921875
92.331,136,1,0.0,0.0,611.09716796875,-116.6805419921875
92.366,136,1,0.0,0.0,611.09716796875,-116.6805419921875
92.411,136,1,0.0,0.0,611.09716796875,-116.6805419921875
92.411,136,1,0.0,0.0,611.09716796875,-116.6805419921875
92.411,136,1,0.0,0.0,611.09716796875,-116.6805419921875
92.451,136,1,0.0,0.0,611.09716796875,-116.6805419921875
92.452,136,1,0.0,0.0,611.09716796875,-116.6805419921875
92.452,136,1,0.0,0.0,611.09716796875,-116.6805419921875
92.491,136,1,0.0,0.0,611.09716796875,-116.6805419921875
92.491,136,1,0.0,0.0,611.09716796875,-116.6805419921875
92.491,136,1,0.0,0.0,611.09716796875,-116.6805419921875
92.517,136,1,0.0,0.0,611.09716796875,-116.6805419921875
92.532,136,1,0.0,0.0,611.09716796875,-116.6805419921875
92.533,136,1,0.0,0.0,611.09716796875,-116.6805419921875
92.534,136,1,0.0,0.0,611.09716796875,-116.6805419921875
92.566,136,1,0.0,0.0,611.09716796875,-116.6805419921875
92.611,136,1,0.0,0.0,611.09716796875,-116.6805419921875
92.611,136,1,0.0,0.0,611.09716796875,-116.6805419921875
92.611,136,1,0.0,0.0,611.09716796875,-116.6805419921875
92.651,136,1,0.0,0.0,611.09716796875,-116.6805419921875
92.651,136,1,0.0,0.0,611.09716796875,-116.6805419921875
92.651,136,1,0.0,0.0,611.09716796875,-116.6805419921875
92.666,136,1,0.0,0.0,611.09716796875,-116.6805419921875
92.692,136,1,0.0,0.0,611.09716796875,-116.6805419921875
92.692,136,1,0.0,0.0,611.09716796875,-116.6805419921875
92.692,136,1,0.0,0.0,611.09716796875,-116.6805419921875
92.72,136,1,0.0,0.0,611.09716796875,-116.6805419921875
92.731,136,1,0.0,0.0,611.09716796875,-116.6805419921875
92.731,136,1,0.0,0.0,611.09716796875,-116.6805419921875
92.733,136,1,0.0,0.0,611.09716796875,-116.6805419921875
92.783,136,1,0.0,0.0,611.09716796875,-116.6805419921875
92.812,136,1,0.0,0.0,611.09716796875,-116.6805419921875
92.812,136,1,0.0,0.0,611.09716796875,-116.6805419921875
92.812,136,1,0.0,0.0,611.09716796875,-116.6805419921875
92.852,136,1,0.0,0.0,611.09716796875,-116.6805419921875
92.852,136,1,0.0,0.0,611.09716796875,-116.6805419921875
92.852,136,1,0.0,0.0,611.09716796875,-116.6805419921875
92.868,136,1,0.0,0.0,611.09716796875,-116.6805419921875
92.89,136,1,0.0,0.0,611.09716796875,-116.6805419921875
92.891,136,1,0.0,0.0,611.09716796875,-116.6805419921875
92.891,136,1,0.0,0.0,611.09716796875,-116.6805419921875
92.918,136,1,0.0,0.0,611.09716796875,-116.6805419921875
92.931,136,1,0.0,0.0,611.09716796875,-116.6805419921875
92.931,136,1,0.0,0.0,611.09716796875,-116.6805419921875
92.931,136,1,0.0,0.0,611.09716796875,-116.6805419921875
92.969,136,1,0.0,0.0,611.09716796875,-116.6805419921875
93.011,136,1,0.0,0.0,611.09716796875,-116.6805419921875
93.012,136,1,0.0,0.0,611.09716796875,-116.6805419921875
93.012,136,1,0.0,0.0,611.09716796875,-116.6805419921875
93.051,136,1,0.0,0.0,611.09716796875,-116.6805419921875
93.052,136,1,0.0,0.0,611.09716796875,-116.6805419921875
93.052,136,1,0.0,0.0,611.09716796875,-116.6805419921875
93.069,136,1,0.0,0.0,611.09716796875,-116.6805419921875
93.091,136,1,0.0,0.0,611.09716796875,-116.6805419921875
93.091,136,1,0.0,0.0,611.09716796875,-116.6805419921875
93.091,136,1,0.0,0.0,611.09716796875,-116.6805419921875
93.117,136,1,0.0,0.0,611.09716796875,-116.6805419921875
93.131,136,1,0.0,0.0,611.09716796875,-116.6805419921875
93.131,136,1,0.0,0.0,611.09716796875,-116.6805419921875
93.131,136,1,0.0,0.0,611.09716796875,-116.6805419921875
93.182,136,1,0.0,0.0,611.09716796875,-116.6805419921875
93.211,136,1,0.0,0.0,611.09716796875,-116.6805419921875
93.211,136,1,0.0,0.0,611.09716796875,-116.6805419921875
93.212,136,1,0.0,0.0,611.09716796875,-116.6805419921875
93.251,136,1,0.0,0.0,611.09716796875,-116.6805419921875
93.251,136,1,0.0,0.0,611.09716796875,-116.6805419921875
93.251,136,1,0.0,0.0,611.09716796875,-116.6805419921875
93.269,136,1,0.0,0.0,611.09716796875,-116.6805419921875
93.292,136,1,0.0,0.0,611.09716796875,-116.6805419921875
93.292,136,1,0.0,0.0,611.09716796875,-116.6805419921875
93.293,136,1,0.0,0.0,611.09716796875,-116.6805419921875
93.332,136,1,0.0,0.0,611.09716796875,-116.6805419921875
93.332,136,1,0.0,0.0,611.09716796875,-116.6805419921875
93.333,136,1,0.0,0.0,611.09716796875,-116.6805419921875
93.368,136,1,0.0,0.0,611.09716796875,-116.6805419921875
93.411,136,1,0.0,0.0,611.09716796875,-116.6805419921875
93.411,136,1,0.0,0.0,611.09716796875,-116.6805419921875
93.411,136,1,0.0,0.0,611.09716796875,-116.6805419921875
93.451,136,1,0.0,0.0,611.09716796875,-116.6805419921875
93.451,136,1,0.0,0.0,611.09716796875,-116.6805419921875
93.452,136,1,0.0,0.0,611.09716796875,-116.6805419921875
93.467,136,1,0.0,0.0,611.09716796875,-116.6805419921875
93.492,136,1,0.0,0.0,611.09716796875,-116.6805419921875
93.492,136,1,0.0,0.0,611.09716796875,-116.6805419921875
93.492,136,1,0.0,0.0,611.09716796875,-116.6805419921875
93.517,136,1,0.0,0.0,611.09716796875,-116.6805419921875
93.532,136,1,0.0,0.0,611.09716796875,-116.6805419921875
93.532,136,1,0.0,0.0,611.09716796875,-116.6805419921875
93.532,136,1,0.0,0.0,611.09716796875,-116.6805419921875
93.582,136,1,0.0,0.0,611.09716796875,-116.6805419921875
93.612,136,1,0.0,0.0,611.09716796875,-116.6805419921875
93.612,136,1,0.0,0.0,611.09716796875,-116.6805419921875
93.612,136,1,0.0,0.0,611.09716796875,-116.6805419921875
93.651,136,1,0.0,0.0,611.09716796875,-116.6805419921875
93.651,136,1,0.0,0.0,611.09716796875,-116.6805419921875
93.652,136,1,0.0,0.0,611.09716796875,-116.6805419921875
93.668,136,1,0.0,0.0,611.09716796875,-116.6805419921875
93.692,136,1,0.0,0.0,611.09716796875,-116.6805419921875
93.692,136,1,0.0,0.0,611.09716796875,-116.6805419921875
93.692,136,1,0.0,0.0,611.09716796875,-116.6805419921875
93.731,136,1,0.0,0.0,611.09716796875,-116.6805419921875
93.732,136,1,0.0,0.0,611.09716796875,-116.6805419921875
93.734,136,1,0.0,0.0,611.09716796875,-116.6805419921875
93.768,136,1,0.0,0.0,611.09716796875,-116.6805419921875
93.811,136,1,0.0,0.0,611.09716796875,-116.6805419921875
93.811,136,1,0.0,0.0,611.09716796875,-116.6805419921875
93.812,136,1,0.0,0.0,611.09716796875,-116.6805419921875
93.852,136,1,0.0,0.0,611.09716796875,-116.6805419921875
93.853,136,1,0.0,0.0,611.09716796875,-116.6805419921875
93.853,136,1,0.0,0.0,611.09716796875,-116.6805419921875
93.869,136,1,0.0,0.0,611.09716796875,-116.6805419921875
93.892,136,1,0.0,0.0,611.09716796875,-116.6805419921875
93.892,136,1,0.0,0.0,611.09716796875,-116.6805419921875
93.893,136,1,0.0,0.0,611.09716796875,-116.6805419921875
93.921,136,1,0.0,0.0,611.09716796875,-116.6805419921875
93.931,136,1,0.0,0.0,611.09716796875,-116.6805419921875
93.932,136,1,0.0,0.0,611.09716796875,-116.6805419921875
93.934,136,1,0.0,0.0,611.09716796875,-116.6805419921875
93.984,136,1,0.0,0.0,611.09716796875,-116.6805419921875
94.011,136,1,0.0,0.0,611.09716796875,-116.6805419921875
94.011,136,1,0.0,0.0,611.09716796875,-116.6805419921875
94.011,136,1,0.0,0.0,611.09716796875,-116.6805419921875
94.051,136,1,0.0,0.0,611.09716796875,-116.6805419921875
94.052,136,1,0.0,0.0,611.09716796875,-116.6805419921875
94.052,136,1,0.0,0.0,611.09716796875,-116.6805419921875
94.091,136,1,0.0,0.0,611.09716796875,-116.6805419921875
94.092,136,1,0.0,0.0,611.09716796875,-116.6805419921875
94.096,136,1,0.0,0.0,611.09716796875,-116.6805419921875
94.116,136,1,0.0,0.0,611.09716796875,-116.6805419921875
94.131,136,1,0.0,0.0,611.09716796875,-116.6805419921875
94.132,136,1,0.0,0.0,611.09716796875,-116.6805419921875
94.132,136,1,0.0,0.0,611.09716796875,-116.6805419921875
94.168,136,1,0.0,0.0,611.09716796875,-116.6805419921875
94.211,136,1,0.0,0.0,611.09716796875,-116.6805419921875
94.211,136,1,0.0,0.0,611.09716796875,-116.6805419921875
94.211,136,1,0.0,0.0,611.09716796875,-116.6805419921875
94.251,136,1,0.0,0.0,611.09716796875,-116.6805419921875
94.252,136,1,0.0,0.0,611.09716796875,-116.6805419921875
94.252,136,1,0.0,0.0,611.09716796875,-116.6805419921875
94.292,136,1,0.0,0.0,611.09716796875,-116.6805419921875
94.293,136,1,0.0,0.0,611.09716796875,-116.6805419921875
94.296,136,1,0.0,0.0,611.09716796875,-116.6805419921875
94.315,136,1,0.0,0.0,611.09716796875,-116.6805419921875
94.331,136,1,0.0,0.0,611.09716796875,-116.6805419921875
94.331,136,1,0.0,0.0,611.09716796875,-116.6805419921875
94.332,136,1,0.0,0.0,611.09716796875,-116.6805419921875
94.382,136,1,0.0,0.0,611.09716796875,-116.6805419921875
94.412,136,1,0.0,0.0,611.09716796875,-116.6805419921875
94.412,136,1,0.0,0.0,611.09716796875,-116.6805419921875
94.412,136,1,0.0,0.0,611.09716796875,-116.6805419921875
94.452,136,1,0.0,0.0,611.09716796875,-116.6805419921875
94.452,136,1,0.0,0.0,611.09716796875,-116.6805419921875
94.452,136,1,0.0,0.0,611.09716796875,-116.6805419921875
94.467,136,1,0.0,0.0,611.09716796875,-116.6805419921875
